sequence,frame,event_type,count
01,1403,id_switch,2
01,1404,id_switch,2
01,1405,id_switch,3
01,1406,id_switch,3
01,1407,id_switch,2
01,1408,id_switch,2
01,1409,id_switch,2
01,1410,id_switch,2
01,1411,id_switch,2
01,1412,id_switch,3
01,1413,id_switch,5
01,1414,id_switch,3
01,1415,id_switch,2
01,1416,id_switch,2
01,1417,id_switch,2
01,1418,id_switch,2
01,1419,id_switch,2
01,1420,id_switch,3
01,1421,id_switch,2
01,1422,id_switch,3
01,1423,id_switch,2
01,1424,id_switch,3
01,1425,id_switch,2
01,1426,id_switch,2
01,1427,id_switch,2
01,1428,id_switch,2
01,1429,id_switch,2
01,1430,id_switch,2
01,1431,id_switch,2
01,1432,id_switch,2
01,1433,id_switch,2
01,1434,id_switch,2
01,1435,id_switch,2
01,1436,id_switch,2
01,1437,id_switch,2
01,1438,id_switch,2
01,1439,id_switch,2
01,1440,id_switch,2
01,1441,id_switch,2
01,1442,id_switch,2
01,1443,id_switch,2
01,1444,id_switch,1
01,1445,id_switch,1
01,1446,id_switch,1
01,1447,id_switch,1
01,1448,id_switch,1
01,1449,id_switch,1
01,1450,id_switch,1
01,1451,id_switch,1
01,1452,id_switch,1
01,1453,id_switch,1
01,1454,id_switch,1
01,1455,id_switch,1
01,1456,id_switch,1
01,1457,id_switch,1
01,1458,id_switch,1
01,1459,id_switch,1
01,1460,id_switch,1
01,1461,id_switch,1
01,1462,id_switch,1
01,1463,id_switch,1
01,1464,id_switch,1
01,1465,id_switch,1
01,1466,id_switch,1
01,1467,id_switch,1
01,1468,id_switch,1
01,1469,id_switch,1
01,1470,id_switch,1
01,1471,id_switch,1
01,1472,id_switch,1
01,1473,id_switch,1
01,1474,id_switch,2
01,1475,id_switch,1
01,1476,id_switch,1
01,1477,id_switch,1
01,1478,id_switch,1
01,1479,id_switch,1
01,1480,id_switch,1
01,1481,id_switch,1
01,1482,id_switch,1
01,1483,id_switch,1
01,1484,id_switch,1
01,1485,id_switch,1
01,1486,id_switch,1
01,1487,id_switch,1
01,1488,id_switch,1
01,1489,id_switch,1
01,1490,id_switch,1
01,1491,id_switch,1
01,1492,id_switch,1
01,1493,id_switch,1
01,1494,id_switch,1
01,1495,id_switch,1
01,1496,id_switch,1
01,1497,id_switch,1
01,1498,id_switch,1
01,1499,id_switch,1
01,1549,id_switch,2
01,1550,id_switch,1
01,1551,id_switch,1
01,1552,id_switch,1
01,1553,id_switch,2
01,1554,id_switch,1
01,1555,id_switch,1
01,1556,id_switch,1
01,1557,id_switch,1
01,1558,id_switch,1
01,1559,id_switch,4
01,1560,id_switch,2
01,1561,id_switch,3
01,1562,id_switch,2
01,1563,id_switch,2
01,1564,fragmented_gt_track,2
01,1564,id_switch,2
01,1565,id_switch,2
01,1566,id_switch,2
01,1567,id_switch,4
01,1568,id_switch,3
01,1569,id_switch,2
